refund_id,order_id,refund_date,order_date,title_id,platform_code,player_id,refund_reason,refund_usd,platform_fee_credit_usd,net_refund_usd
RFD-004570,ORD-0060706,2026-04-16,2026-02-27,T-05,EPIC,P-020678,platform_policy,49.7786,5.9734,43.8052
RFD-004571,ORD-0060717,2026-04-01,2026-02-27,T-02,XBOX,P-033408,player_request,24.6574,7.3972,17.2602
RFD-004572,ORD-0060728,2026-03-13,2026-02-27,T-04,XBOX,P-025062,accidental_purchase,30.1939,9.0582,21.1357
RFD-004573,ORD-0060818,2026-04-02,2026-02-28,T-05,STEAM,P-018020,platform_policy,4.9718,1.243,3.7289
RFD-004574,ORD-0060834,2026-03-17,2026-02-28,T-01,PSN,P-000620,price_adjustment,15.1776,4.5533,10.6243
RFD-004575,ORD-0060840,2026-05-10,2026-02-28,T-05,STEAM,P-043315,platform_policy,39.8249,9.9562,29.8687
RFD-004576,ORD-0060870,2026-03-29,2026-02-28,T-02,NSW,P-024273,partial_goodwill,4.8738,1.4621,3.4117
RFD-004577,ORD-0060880,2026-03-29,2026-02-28,T-03,STEAM,P-035324,partial_goodwill,22.4891,5.6223,16.8668
RFD-004578,ORD-0060900,2026-03-08,2026-02-28,T-05,EPIC,P-030138,price_adjustment,1.6438,0.1973,1.4466
RFD-004579,ORD-0060919,2026-03-29,2026-02-28,T-02,STEAM,P-002624,price_adjustment,6.1618,1.5405,4.6214
RFD-004580,ORD-0060951,2026-03-14,2026-02-28,T-02,XBOX,P-033487,accidental_purchase,24.4197,7.3259,17.0938
RFD-004581,ORD-0060968,2026-05-11,2026-03-01,T-01,STEAM,P-038013,player_request,50.6157,12.6539,37.9617
RFD-004582,ORD-0060969,2026-03-18,2026-03-01,T-03,STEAM,P-002858,price_adjustment,2.5279,0.632,1.8959
RFD-004583,ORD-0060970,2026-03-18,2026-03-01,T-04,STEAM,P-020334,partial_goodwill,17.6081,4.402,13.2061
RFD-004584,ORD-0060971,2026-03-30,2026-03-01,T-03,EPIC,P-037538,partial_goodwill,12.7022,1.5243,11.178
RFD-004585,ORD-0060980,2026-03-18,2026-03-01,T-05,STEAM,P-038711,partial_goodwill,13.5172,3.3793,10.1379
RFD-004586,ORD-0060987,2026-03-18,2026-03-01,T-01,STEAM,P-009294,partial_goodwill,11.3478,2.8369,8.5108
RFD-004587,ORD-0060989,2026-03-18,2026-03-01,T-05,PSN,P-040350,partial_goodwill,2.488,0.7464,1.7416
RFD-004588,ORD-0060997,2026-04-03,2026-03-01,T-01,STEAM,P-044382,platform_policy,9.5606,2.3901,7.1704
RFD-004589,ORD-0060999,2026-03-09,2026-03-01,T-05,XBOX,P-030066,partial_goodwill,2.502,0.7506,1.7514
RFD-004590,ORD-0061007,2026-03-18,2026-03-01,T-05,STEAM,P-041840,price_adjustment,19.9175,4.9794,14.9381
RFD-004591,ORD-0061011,2026-04-18,2026-03-01,T-05,STEAM,P-027854,player_request,14.978,3.7445,11.2335
RFD-004592,ORD-0061019,2026-03-22,2026-03-01,T-02,STEAM,P-011405,accidental_purchase,9.8529,2.4632,7.3896
RFD-004593,ORD-0061025,2026-04-18,2026-03-01,T-05,PSN,P-011067,platform_policy,39.8249,11.9475,27.8774
RFD-004594,ORD-0061045,2026-04-10,2026-03-01,T-05,EPIC,P-000659,partial_goodwill,12.49,1.4988,10.9912
RFD-004595,ORD-0061088,2026-04-10,2026-03-01,T-04,STEAM,P-000415,partial_goodwill,13.6399,3.41,10.2299
RFD-004596,ORD-0061101,2026-05-11,2026-03-01,T-02,STEAM,P-001261,platform_policy,9.8529,2.4632,7.3896
RFD-004597,ORD-0061136,2026-03-04,2026-03-02,T-05,STEAM,P-026730,player_request,9.986,2.4965,7.4895
RFD-004598,ORD-0061140,2026-03-11,2026-03-02,T-04,STEAM,P-013283,platform_policy,5.0208,1.2552,3.7656
RFD-004599,ORD-0061141,2026-03-19,2026-03-02,T-05,EPIC,P-032558,price_adjustment,1.25,0.15,1.1
RFD-004600,ORD-0061145,2026-03-19,2026-03-02,T-02,PSN,P-021818,price_adjustment,13.5601,4.068,9.4921
RFD-004601,ORD-0061154,2026-03-10,2026-03-02,T-02,STEAM,P-012470,partial_goodwill,9.235,2.3087,6.9262
RFD-004602,ORD-0061163,2026-04-11,2026-03-02,T-01,STEAM,P-014916,partial_goodwill,16.5041,4.126,12.3781
RFD-004603,ORD-0061172,2026-03-31,2026-03-02,T-03,STEAM,P-010800,partial_goodwill,7.4908,1.8727,5.6181
RFD-004604,ORD-0061179,2026-04-19,2026-03-02,T-02,NSW,P-027480,player_request,4.9199,1.476,3.444
RFD-004605,ORD-0061187,2026-03-10,2026-03-02,T-01,STEAM,P-024329,partial_goodwill,5.051,1.2628,3.7883
RFD-004606,ORD-0061190,2026-03-16,2026-03-02,T-02,STEAM,P-033236,accidental_purchase,29.57,7.3925,22.1775
RFD-004607,ORD-0061197,2026-04-11,2026-03-02,T-05,PSN,P-013903,partial_goodwill,22.3918,6.7175,15.6742
RFD-004608,ORD-0061212,2026-03-19,2026-03-02,T-01,EPIC,P-001079,partial_goodwill,20.0326,2.4039,17.6287
RFD-004609,ORD-0061253,2026-03-05,2026-03-02,T-05,XBOX,P-017822,partial_goodwill,4.9703,1.4911,3.4792
RFD-004610,ORD-0061256,2026-03-31,2026-03-02,T-02,PSN,P-007645,partial_goodwill,2.3731,0.7119,1.6612
RFD-004611,ORD-0061259,2026-03-10,2026-03-02,T-04,XBOX,P-037868,price_adjustment,1.2602,0.3781,0.8822
RFD-004612,ORD-0061311,2026-03-06,2026-03-03,T-05,STEAM,P-025362,price_adjustment,12.2986,3.0747,9.224
RFD-004613,ORD-0061314,2026-04-12,2026-03-03,T-04,STEAM,P-012218,partial_goodwill,6.9993,1.7498,5.2495
RFD-004614,ORD-0061322,2026-03-06,2026-03-03,T-01,STEAM,P-009981,price_adjustment,6.965,1.7413,5.2238
RFD-004615,ORD-0061324,2026-03-08,2026-03-03,T-04,EPIC,P-037592,accidental_purchase,10.0639,1.2077,8.8563
RFD-004616,ORD-0061333,2026-03-24,2026-03-03,T-03,XBOX,P-014569,accidental_purchase,15.0101,4.503,10.5071
RFD-004617,ORD-0061334,2026-04-20,2026-03-03,T-05,XBOX,P-010593,platform_policy,9.963,2.9889,6.9741
RFD-004618,ORD-0061336,2026-03-05,2026-03-03,T-05,PSN,P-031230,accidental_purchase,54.0795,16.2238,37.8556
RFD-004619,ORD-0061353,2026-03-06,2026-03-03,T-04,XBOX,P-024113,price_adjustment,11.3479,3.4044,7.9436
RFD-004620,ORD-0061358,2026-03-06,2026-03-03,T-01,PSN,P-019684,partial_goodwill,2.5337,0.7601,1.7736
RFD-004621,ORD-0061360,2026-03-20,2026-03-03,T-05,STEAM,P-028060,price_adjustment,4.9983,1.2496,3.7487
RFD-004622,ORD-0061365,2026-03-08,2026-03-03,T-01,STEAM,P-005350,platform_policy,45.5956,11.3989,34.1967
RFD-004623,ORD-0061390,2026-04-12,2026-03-03,T-05,EPIC,P-036846,price_adjustment,2.4832,0.298,2.1852
RFD-004624,ORD-0061396,2026-03-08,2026-03-03,T-02,NSW,P-018144,player_request,19.714,5.9142,13.7998
RFD-004625,ORD-0061410,2026-04-02,2026-03-04,T-05,STEAM,P-026956,partial_goodwill,3.2928,0.8232,2.4696
RFD-004626,ORD-0061420,2026-04-13,2026-03-04,T-01,PSN,P-037636,price_adjustment,8.896,2.6688,6.2272
RFD-004627,ORD-0061452,2026-04-02,2026-03-04,T-05,STEAM,P-029295,partial_goodwill,4.989,1.2472,3.7417
RFD-004628,ORD-0061483,2026-03-21,2026-03-04,T-03,STEAM,P-023474,price_adjustment,1.2597,0.3149,0.9448
RFD-004629,ORD-0061488,2026-03-07,2026-03-04,T-01,PSN,P-000057,partial_goodwill,25.8783,7.7635,18.1148
RFD-004630,ORD-0061491,2026-03-09,2026-03-04,T-05,EPIC,P-040980,player_request,40.1608,4.8193,35.3415
RFD-004631,ORD-0061498,2026-04-02,2026-03-04,T-04,STEAM,P-030146,partial_goodwill,9.2718,2.3179,6.9538
RFD-004632,ORD-0061499,2026-03-25,2026-03-04,T-01,PSN,P-004092,platform_policy,9.0315,2.7095,6.3221
RFD-004633,ORD-0061505,2026-04-02,2026-03-04,T-05,XBOX,P-034696,partial_goodwill,5.0188,1.5057,3.5132
RFD-004634,ORD-0061539,2026-04-06,2026-03-04,T-05,PSN,P-024933,player_request,45.1696,13.5509,31.6187
RFD-004635,ORD-0061560,2026-04-02,2026-03-04,T-05,XBOX,P-025323,partial_goodwill,9.9891,2.9967,6.9923
RFD-004636,ORD-0061636,2026-04-03,2026-03-05,T-02,PSN,P-025040,partial_goodwill,2.128,0.6384,1.4896
RFD-004637,ORD-0061637,2026-04-03,2026-03-05,T-01,STEAM,P-015090,partial_goodwill,16.7093,4.1773,12.532
RFD-004638,ORD-0061650,2026-03-22,2026-03-05,T-02,STEAM,P-019862,price_adjustment,4.5451,1.1363,3.4089
RFD-004639,ORD-0061653,2026-03-08,2026-03-05,T-01,PSN,P-008007,partial_goodwill,2.3468,0.7041,1.6428
RFD-004640,ORD-0061690,2026-03-13,2026-03-05,T-01,STEAM,P-028879,partial_goodwill,4.159,1.0397,3.1192
RFD-004641,ORD-0061707,2026-04-22,2026-03-05,T-01,XBOX,P-034363,player_request,49.8829,14.9649,34.918
RFD-004642,ORD-0061717,2026-03-09,2026-03-06,T-02,XBOX,P-022288,partial_goodwill,19.1527,5.7458,13.4069
RFD-004643,ORD-0061720,2026-04-04,2026-03-06,T-01,STEAM,P-036338,price_adjustment,15.1763,3.7941,11.3823
RFD-004644,ORD-0061722,2026-03-20,2026-03-06,T-01,PSN,P-031919,player_request,47.3315,14.1995,33.1321
RFD-004645,ORD-0061724,2026-04-08,2026-03-06,T-04,STEAM,P-028368,player_request,9.4622,2.3655,7.0966
RFD-004646,ORD-0061728,2026-03-14,2026-03-06,T-05,XBOX,P-010868,price_adjustment,24.9859,7.4958,17.4902
RFD-004647,ORD-0061758,2026-03-11,2026-03-06,T-04,STEAM,P-020192,player_request,30.3111,7.5778,22.7334
RFD-004648,ORD-0061774,2026-03-09,2026-03-06,T-05,STEAM,P-027009,price_adjustment,7.4369,1.8592,5.5776
RFD-004649,ORD-0061787,2026-04-15,2026-03-06,T-05,PSN,P-007123,partial_goodwill,3.5029,1.0509,2.452
RFD-004650,ORD-0061796,2026-03-23,2026-03-06,T-05,EPIC,P-033214,price_adjustment,4.7332,0.568,4.1652
RFD-004651,ORD-0061811,2026-03-23,2026-03-06,T-01,PSN,P-006451,price_adjustment,50.8122,15.2436,35.5685
RFD-004652,ORD-0061826,2026-03-09,2026-03-06,T-03,PSN,P-021459,partial_goodwill,7.0826,2.1248,4.9578
RFD-004653,ORD-0061835,2026-04-15,2026-03-06,T-04,STEAM,P-008175,price_adjustment,9.4622,2.3655,7.0966
RFD-004654,ORD-0061861,2026-03-27,2026-03-06,T-03,EPIC,P-029366,accidental_purchase,9.5263,1.1432,8.3832
RFD-004655,ORD-0061883,2026-03-27,2026-03-06,T-01,PSN,P-027987,platform_policy,5.0721,1.5216,3.5505
RFD-004656,ORD-0061908,2026-03-11,2026-03-06,T-05,STEAM,P-009115,accidental_purchase,39.7371,9.9343,29.8028
RFD-004657,ORD-0061919,2026-04-23,2026-03-06,T-03,STEAM,P-014915,platform_policy,9.846,2.4615,7.3845
RFD-004658,ORD-0061931,2026-04-15,2026-03-06,T-02,EPIC,P-029354,partial_goodwill,3.4017,0.4082,2.9935
RFD-004659,ORD-0061932,2026-04-15,2026-03-06,T-01,STEAM,P-029062,price_adjustment,11.8279,2.957,8.8709
RFD-004660,ORD-0061948,2026-04-04,2026-03-06,T-02,STEAM,P-018885,partial_goodwill,12.0724,3.0181,9.0543
RFD-004661,ORD-0061953,2026-03-11,2026-03-06,T-01,PSN,P-019241,accidental_purchase,10.1543,3.0463,7.108
RFD-004662,ORD-0061961,2026-03-09,2026-03-06,T-03,EPIC,P-010767,partial_goodwill,3.7661,0.4519,3.3142
RFD-004663,ORD-0061966,2026-04-15,2026-03-06,T-03,XBOX,P-038668,price_adjustment,9.3521,2.8056,6.5465
RFD-004664,ORD-0061986,2026-03-09,2026-03-06,T-04,STEAM,P-003363,partial_goodwill,6.9746,1.7437,5.231
RFD-004665,ORD-0062000,2026-03-27,2026-03-06,T-01,STEAM,P-010584,platform_policy,4.6876,1.1719,3.5157
RFD-004666,ORD-0062002,2026-04-04,2026-03-06,T-04,STEAM,P-027971,partial_goodwill,18.8325,4.7081,14.1244
RFD-004667,ORD-0062003,2026-04-15,2026-03-06,T-02,EPIC,P-043383,price_adjustment,4.8899,0.5868,4.3031
RFD-004668,ORD-0062005,2026-03-14,2026-03-06,T-04,STEAM,P-021670,price_adjustment,15.1556,3.7889,11.3667
RFD-004669,ORD-0062014,2026-03-12,2026-03-07,T-02,STEAM,P-007032,player_request,8.6661,2.1665,6.4996
RFD-004670,ORD-0062032,2026-03-15,2026-03-07,T-03,XBOX,P-029254,price_adjustment,6.7122,2.0137,4.6985
RFD-004671,ORD-0062044,2026-03-24,2026-03-07,T-01,EPIC,P-029345,partial_goodwill,3.9357,0.4723,3.4634
RFD-004672,ORD-0062062,2026-03-10,2026-03-07,T-04,STEAM,P-010227,price_adjustment,13.9485,3.4871,10.4614
RFD-004673,ORD-0062069,2026-03-10,2026-03-07,T-05,STEAM,P-038369,partial_goodwill,5.984,1.496,4.488
RFD-004674,ORD-0062089,2026-03-10,2026-03-07,T-03,STEAM,P-031569,price_adjustment,7.5221,1.8805,5.6416
RFD-004675,ORD-0062094,2026-04-09,2026-03-07,T-02,EPIC,P-034440,player_request,24.7531,2.9704,21.7827
RFD-004676,ORD-0062104,2026-04-24,2026-03-07,T-01,XBOX,P-032118,accidental_purchase,5.0721,1.5216,3.5505
RFD-004677,ORD-0062108,2026-03-21,2026-03-07,T-02,STEAM,P-037832,platform_policy,23.9559,5.989,17.967
RFD-004678,ORD-0062120,2026-04-16,2026-03-07,T-01,STEAM,P-003869,price_adjustment,4.4444,1.1111,3.3333
RFD-004679,ORD-0062121,2026-03-21,2026-03-07,T-03,NSW,P-041454,player_request,23.2979,6.9894,16.3085
RFD-004680,ORD-0062140,2026-04-05,2026-03-07,T-02,STEAM,P-024284,price_adjustment,13.4389,3.3597,10.0792
RFD-004681,ORD-0062141,2026-04-09,2026-03-07,T-02,EPIC,P-031359,accidental_purchase,19.1527,2.2983,16.8544
RFD-004682,ORD-0062149,2026-03-15,2026-03-07,T-01,STEAM,P-020308,partial_goodwill,7.0847,1.7712,5.3135
RFD-004683,ORD-0062180,2026-04-05,2026-03-07,T-01,STEAM,P-033546,price_adjustment,11.2407,2.8102,8.4305
RFD-004684,ORD-0062222,2026-03-13,2026-03-08,T-02,PSN,P-039195,player_request,33.9854,10.1956,23.7898
RFD-004685,ORD-0062223,2026-05-18,2026-03-08,T-03,XBOX,P-025200,accidental_purchase,25.0872,7.5262,17.561
RFD-004686,ORD-0062231,2026-04-25,2026-03-08,T-02,PSN,P-011363,platform_policy,49.5062,14.8518,34.6543
RFD-004687,ORD-0062240,2026-03-10,2026-03-08,T-01,STEAM,P-033185,platform_policy,47.3315,11.8329,35.4986
RFD-004688,ORD-0062243,2026-03-11,2026-03-08,T-05,PSN,P-023157,partial_goodwill,4.8905,1.4672,3.4234
RFD-004689,ORD-0062264,2026-03-22,2026-03-08,T-05,PSN,P-007959,player_request,93.9605,28.1881,65.7723
RFD-004690,ORD-0062265,2026-03-11,2026-03-08,T-01,STEAM,P-037247,partial_goodwill,11.2407,2.8102,8.4305
RFD-004691,ORD-0062272,2026-03-13,2026-03-08,T-05,XBOX,P-008760,player_request,13.9593,4.1878,9.7715
RFD-004692,ORD-0062277,2026-03-25,2026-03-08,T-01,STEAM,P-009432,price_adjustment,12.7056,3.1764,9.5292
RFD-004693,ORD-0062289,2026-04-06,2026-03-08,T-01,STEAM,P-006857,price_adjustment,23.4802,5.8701,17.6102
RFD-004694,ORD-0062304,2026-04-06,2026-03-08,T-03,PSN,P-007615,partial_goodwill,2.3585,0.7075,1.6509
RFD-004695,ORD-0062318,2026-03-16,2026-03-08,T-01,STEAM,P-008858,price_adjustment,22.4813,5.6203,16.861
RFD-004696,ORD-0062325,2026-04-06,2026-03-08,T-01,PSN,P-014889,partial_goodwill,12.7056,3.8117,8.8939
RFD-004697,ORD-0062349,2026-03-25,2026-03-08,T-05,STEAM,P-019377,partial_goodwill,19.9433,4.9858,14.9575
RFD-004698,ORD-0062363,2026-03-16,2026-03-08,T-01,STEAM,P-006201,partial_goodwill,15.9706,3.9927,11.978
RFD-004699,ORD-0062372,2026-04-25,2026-03-08,T-05,PSN,P-009813,player_request,23.9938,7.1981,16.7956
RFD-004700,ORD-0062396,2026-04-06,2026-03-08,T-04,EPIC,P-026526,partial_goodwill,2.2485,0.2698,1.9787
RFD-004701,ORD-0062404,2026-03-25,2026-03-08,T-05,STEAM,P-003360,price_adjustment,4.9927,1.2482,3.7445
RFD-004702,ORD-0062419,2026-03-13,2026-03-08,T-03,PSN,P-044939,accidental_purchase,25.077,7.5231,17.5539
RFD-004703,ORD-0062430,2026-04-17,2026-03-08,T-01,XBOX,P-015039,price_adjustment,1.561,0.4683,1.0927
RFD-004704,ORD-0062439,2026-03-16,2026-03-08,T-02,PSN,P-032947,partial_goodwill,8.17,2.451,5.719
RFD-004705,ORD-0062446,2026-03-11,2026-03-08,T-02,STEAM,P-000591,partial_goodwill,12.1397,3.0349,9.1048
RFD-004706,ORD-0062449,2026-05-18,2026-03-08,T-04,NSW,P-017696,player_request,31.5209,9.4563,22.0646
RFD-004707,ORD-0062452,2026-04-10,2026-03-08,T-03,PSN,P-027384,player_request,4.717,1.4151,3.3019
RFD-004708,ORD-0062487,2026-03-10,2026-03-08,T-02,PSN,P-033110,player_request,34.6442,10.3933,24.2509
RFD-004709,ORD-0062493,2026-03-16,2026-03-08,T-01,STEAM,P-000687,price_adjustment,5.9255,1.4814,4.4441
RFD-004710,ORD-0062513,2026-04-07,2026-03-09,T-01,STEAM,P-039348,price_adjustment,12.7269,3.1817,9.5452
RFD-004711,ORD-0062518,2026-03-17,2026-03-09,T-04,STEAM,P-029656,partial_goodwill,4.6276,1.1569,3.4707
RFD-004712,ORD-0062523,2026-04-11,2026-03-09,T-02,STEAM,P-010580,player_request,13.6512,3.4128,10.2384
RFD-004713,ORD-0062561,2026-03-12,2026-03-09,T-05,STEAM,P-002299,price_adjustment,7.0047,1.7512,5.2536
RFD-004714,ORD-0062564,2026-04-07,2026-03-09,T-05,XBOX,P-022106,price_adjustment,10.0251,3.0075,7.0176
RFD-004715,ORD-0062569,2026-03-23,2026-03-09,T-05,STEAM,P-042933,platform_policy,9.9896,2.4974,7.4922
RFD-004716,ORD-0062581,2026-03-30,2026-03-09,T-02,EPIC,P-041240,accidental_purchase,9.6177,1.1541,8.4636
RFD-004717,ORD-0062590,2026-04-26,2026-03-09,T-01,STEAM,P-028223,accidental_purchase,95.0716,23.7679,71.3037
RFD-004718,ORD-0062604,2026-03-17,2026-03-09,T-02,NSW,P-018071,price_adjustment,29.1815,8.7545,20.4271
RFD-004719,ORD-0062611,2026-04-07,2026-03-09,T-04,EPIC,P-017964,partial_goodwill,15.7454,1.8895,13.856
RFD-004720,ORD-0062616,2026-03-11,2026-03-09,T-01,XBOX,P-012620,platform_policy,9.3419,2.8026,6.5393
RFD-004721,ORD-0062670,2026-03-18,2026-03-10,T-03,STEAM,P-018385,partial_goodwill,7.0849,1.7712,5.3137
RFD-004722,ORD-0062674,2026-03-24,2026-03-10,T-02,EPIC,P-011913,platform_policy,24.1293,2.8955,21.2338
RFD-004723,ORD-0062679,2026-04-19,2026-03-10,T-02,STEAM,P-043153,partial_goodwill,14.8632,3.7158,11.1474
RFD-004724,ORD-0062694,2026-04-08,2026-03-10,T-04,PSN,P-016196,price_adjustment,5.1707,1.5512,3.6195
RFD-004725,ORD-0062696,2026-03-13,2026-03-10,T-02,PSN,P-006243,price_adjustment,2.4738,0.7421,1.7317
RFD-004726,ORD-0062701,2026-03-27,2026-03-10,T-05,XBOX,P-012052,partial_goodwill,3.299,0.9897,2.3093
RFD-004727,ORD-0062703,2026-04-27,2026-03-10,T-04,STEAM,P-037658,accidental_purchase,50.5712,12.6428,37.9284
RFD-004728,ORD-0062705,2026-04-27,2026-03-10,T-02,XBOX,P-003643,platform_policy,14.4635,4.339,10.1244
RFD-004729,ORD-0062707,2026-03-18,2026-03-10,T-01,EPIC,P-018919,partial_goodwill,21.2366,2.5484,18.6882
RFD-004730,ORD-0062711,2026-04-19,2026-03-10,T-05,EPIC,P-010054,price_adjustment,40.1651,4.8198,35.3453
RFD-004731,ORD-0062724,2026-04-12,2026-03-10,T-01,PSN,P-015117,platform_policy,9.5247,2.8574,6.6673
RFD-004732,ORD-0062748,2026-03-13,2026-03-10,T-03,PSN,P-042815,price_adjustment,5.2822,1.5847,3.6975
RFD-004733,ORD-0062758,2026-03-15,2026-03-10,T-01,PSN,P-044929,accidental_purchase,61.0545,18.3164,42.7382
RFD-004734,ORD-0062779,2026-03-18,2026-03-10,T-02,PSN,P-035903,partial_goodwill,7.4316,2.2295,5.2021
RFD-004735,ORD-0062782,2026-03-12,2026-03-10,T-01,EPIC,P-039139,accidental_purchase,9.5247,1.143,8.3818
RFD-004736,ORD-0062786,2026-04-12,2026-03-10,T-03,STEAM,P-041763,platform_policy,15.0761,3.769,11.3071
RFD-004737,ORD-0062789,2026-03-27,2026-03-10,T-01,STEAM,P-023972,price_adjustment,12.7239,3.181,9.5429
RFD-004738,ORD-0062820,2026-03-20,2026-03-11,T-02,EPIC,P-016555,accidental_purchase,24.8437,2.9812,21.8625
RFD-004739,ORD-0062827,2026-03-25,2026-03-11,T-01,EPIC,P-007017,player_request,8.9596,1.0752,7.8844
RFD-004740,ORD-0062840,2026-03-20,2026-03-11,T-02,EPIC,P-044163,platform_policy,8.6978,1.0437,7.6541
RFD-004741,ORD-0062870,2026-04-09,2026-03-11,T-01,STEAM,P-041376,partial_goodwill,14.0222,3.5056,10.5167
RFD-004742,ORD-0062876,2026-04-09,2026-03-11,T-02,STEAM,P-033179,partial_goodwill,6.0212,1.5053,4.5159
RFD-004743,ORD-0062881,2026-03-16,2026-03-11,T-01,PSN,P-032066,platform_policy,50.9982,15.2994,35.6987
RFD-004744,ORD-0062882,2026-04-20,2026-03-11,T-04,XBOX,P-000954,price_adjustment,9.2479,2.7744,6.4735
RFD-004745,ORD-0062883,2026-03-28,2026-03-11,T-05,STEAM,P-022026,price_adjustment,3.4675,0.8669,2.6006
RFD-004746,ORD-0062893,2026-04-20,2026-03-11,T-04,PSN,P-030065,partial_goodwill,7.0063,2.1019,4.9044
RFD-004747,ORD-0062902,2026-03-16,2026-03-11,T-05,STEAM,P-035448,accidental_purchase,39.6228,9.9057,29.7171
RFD-004748,ORD-0062920,2026-03-14,2026-03-11,T-05,STEAM,P-014921,price_adjustment,16.338,4.0845,12.2535
RFD-004749,ORD-0062934,2026-04-09,2026-03-11,T-01,EPIC,P-006344,price_adjustment,30.5948,3.6714,26.9235
RFD-004750,ORD-0062935,2026-03-19,2026-03-11,T-02,NSW,P-014626,price_adjustment,16.3999,4.92,11.4799
RFD-004751,ORD-0062955,2026-03-14,2026-03-12,T-05,XBOX,P-028482,accidental_purchase,93.9665,28.19,65.7766
RFD-004752,ORD-0062956,2026-04-21,2026-03-12,T-01,STEAM,P-035283,price_adjustment,5.9448,1.4862,4.4586
RFD-004753,ORD-0062963,2026-04-10,2026-03-12,T-01,PSN,P-009989,partial_goodwill,23.8296,7.1489,16.6808
RFD-004754,ORD-0062973,2026-03-14,2026-03-12,T-05,STEAM,P-022965,player_request,120.7696,30.1924,90.5772
RFD-004755,ORD-0062995,2026-03-26,2026-03-12,T-02,STEAM,P-005842,accidental_purchase,33.4213,8.3553,25.066
RFD-004756,ORD-0063001,2026-03-20,2026-03-12,T-04,STEAM,P-003292,price_adjustment,7.5833,1.8958,5.6875
RFD-004757,ORD-0063008,2026-03-21,2026-03-12,T-01,STEAM,P-005194,platform_policy,35.5779,8.8945,26.6834
RFD-004758,ORD-0063014,2026-04-21,2026-03-12,T-02,XBOX,P-004215,partial_goodwill,7.3576,2.2073,5.1503
RFD-004759,ORD-0063031,2026-03-29,2026-03-12,T-01,STEAM,P-014123,price_adjustment,15.7286,3.9321,11.7964
RFD-004760,ORD-0063034,2026-03-21,2026-03-12,T-03,PSN,P-021993,platform_policy,9.5923,2.8777,6.7146
RFD-004761,ORD-0063039,2026-03-20,2026-03-12,T-05,STEAM,P-042854,price_adjustment,13.1924,3.2981,9.8943
RFD-004762,ORD-0063050,2026-04-21,2026-03-12,T-03,STEAM,P-006006,price_adjustment,2.5109,0.6277,1.8832
RFD-004763,ORD-0063051,2026-03-15,2026-03-12,T-03,XBOX,P-011587,partial_goodwill,3.5971,1.0791,2.518
RFD-004764,ORD-0063061,2026-04-10,2026-03-12,T-04,STEAM,P-010790,partial_goodwill,3.331,0.8327,2.4982
RFD-004765,ORD-0063062,2026-04-21,2026-03-12,T-05,XBOX,P-011929,price_adjustment,19.6973,5.9092,13.7881
RFD-004766,ORD-0063068,2026-03-21,2026-03-12,T-02,STEAM,P-037675,platform_policy,8.5945,2.1486,6.4459
RFD-004767,ORD-0063082,2026-03-21,2026-03-13,T-04,STEAM,P-016442,partial_goodwill,10.0839,2.521,7.5629
RFD-004768,ORD-0063093,2026-04-22,2026-03-13,T-01,XBOX,P-039644,price_adjustment,5.0185,1.5056,3.513
RFD-004769,ORD-0063104,2026-03-30,2026-03-13,T-01,STEAM,P-001991,price_adjustment,4.1681,1.042,3.1261
RFD-004770,ORD-0063106,2026-03-16,2026-03-13,T-05,XBOX,P-036518,price_adjustment,1.2428,0.3728,0.87
RFD-004771,ORD-0063129,2026-03-30,2026-03-13,T-05,PSN,P-001811,price_adjustment,2.4856,0.7457,1.7399
RFD-004772,ORD-0063149,2026-04-15,2026-03-13,T-03,PSN,P-043019,platform_policy,5.2642,1.5793,3.685
RFD-004773,ORD-0063151,2026-03-30,2026-03-13,T-03,PSN,P-044722,partial_goodwill,1.5806,0.4742,1.1065
RFD-004774,ORD-0063164,2026-04-03,2026-03-13,T-03,PSN,P-012533,platform_policy,15.2774,4.5832,10.6942
RFD-004775,ORD-0063169,2026-03-30,2026-03-13,T-03,STEAM,P-041149,price_adjustment,17.5205,4.3801,13.1404
RFD-004776,ORD-0063203,2026-04-22,2026-03-13,T-03,XBOX,P-035022,partial_goodwill,9.3228,2.7969,6.526
RFD-004777,ORD-0063221,2026-04-30,2026-03-13,T-05,NSW,P-005169,accidental_purchase,10.0275,3.0083,7.0193
RFD-004778,ORD-0063230,2026-04-03,2026-03-13,T-05,PSN,P-029977,platform_policy,54.2868,16.286,38.0007
RFD-004779,ORD-0063243,2026-03-22,2026-03-14,T-01,STEAM,P-039430,partial_goodwill,6.6889,1.6722,5.0167
RFD-004780,ORD-0063269,2026-03-31,2026-03-14,T-02,EPIC,P-031307,price_adjustment,12.3472,1.4817,10.8655
RFD-004781,ORD-0063347,2026-03-22,2026-03-14,T-02,STEAM,P-027322,price_adjustment,8.8559,2.214,6.642
RFD-004782,ORD-0063354,2026-03-22,2026-03-14,T-01,PSN,P-002984,partial_goodwill,2.376,0.7128,1.6632
RFD-004783,ORD-0063369,2026-04-16,2026-03-14,T-05,PSN,P-014604,accidental_purchase,67.849,20.3547,47.4943
RFD-004784,ORD-0063387,2026-04-23,2026-03-14,T-04,STEAM,P-004811,price_adjustment,9.2269,2.3067,6.9202
RFD-004785,ORD-0063399,2026-05-01,2026-03-14,T-01,XBOX,P-028660,platform_policy,30.9283,9.2785,21.6498
